key_date,date,year,month,day,week_date,oil_value_usd,euro_value_usd,dolar_value_brl,ipc_value_percent_a_m,nasdaq_value
2020-09-13,2020-09-13,2020,9,13,Sunday,39.54,,,,
2020-09-14,2020-09-14,2020,9,14,Monday,38.57,0.842098571178817,,,11056.65
2020-09-15,2020-09-15,2020,9,15,Tuesday,39.54,0.844161250040024,,0.58,11190.32
2020-09-16,2020-09-16,2020,9,16,Wednesday,41.23,0.844878331215723,,,11050.47
2020-09-17,2020-09-17,2020,9,17,Thursday,42.35,0.845736982600585,,,10910.28
2020-09-18,2020-09-18,2020,9,18,Friday,42.16,0.843390208898102,,,10793.28
2020-09-19,2020-09-19,2020,9,19,Saturday,40.37,,,,
2020-09-21,2020-09-21,2020,9,21,Monday,40.37,0.851862863223121,,,10778.8
2020-09-22,2020-09-22,2020,9,22,Tuesday,40.84,0.854404202116785,,0.7,10963.64
2020-09-23,2020-09-23,2020,9,23,Wednesday,41.09,0.856313475352985,,,10632.99
2020-09-24,2020-09-24,2020,9,24,Thursday,41.24,0.857046164259234,,,10672.27
2020-09-25,2020-09-25,2020,9,25,Friday,40.91,0.860732288091041,,,10913.56
2020-09-28,2020-09-28,2020,9,28,Monday,41.59,0.857480580884836,,,11117.53
2020-09-29,2020-09-29,2020,9,29,Tuesday,40.33,0.85345894857626,,,11085.25
2020-09-30,2020-09-30,2020,9,30,Wednesday,40.3,0.852945623903708,,0.82,11167.51
2020-10-01,2020-10-01,2020,10,1,Thursday,39.75,0.850771016415188,5.62519047619048,,11326.51
2020-10-02,2020-10-02,2020,10,2,Friday,38.0,0.854259648698125,,,11075.02
2020-10-05,2020-10-05,2020,10,5,Monday,39.78,0.848387582881254,,,11332.49
2020-10-06,2020-10-06,2020,10,6,Tuesday,41.27,0.849046447247001,,,11154.6
2020-10-07,2020-10-07,2020,10,7,Wednesday,40.62,0.849839189271194,,1.18,11364.6
2020-10-08,2020-10-08,2020,10,8,Thursday,42.0,0.850844788954157,,,11420.98
2020-10-09,2020-10-09,2020,10,9,Friday,41.63,0.846095098443538,,,11579.94
2020-10-12,2020-10-12,2020,10,12,Monday,40.5,,,,11876.26
2020-10-13,2020-10-13,2020,10,13,Tuesday,41.34,0.851937712568823,,,11863.9
2020-10-14,2020-10-14,2020,10,14,Wednesday,41.81,0.850623357575017,,,11768.73
2020-10-15,2020-10-15,2020,10,15,Thursday,41.61,0.854625952804783,,1.01,11713.87
2020-10-16,2020-10-16,2020,10,16,Friday,41.34,0.853460837887067,,,11671.56
2020-10-19,2020-10-19,2020,10,19,Monday,41.29,0.848177923120013,,,11478.88
2020-10-20,2020-10-20,2020,10,20,Tuesday,41.62,0.845665641709205,,,11516.49
2020-10-21,2020-10-21,2020,10,21,Wednesday,40.09,0.842385500488832,,,11484.69
2020-10-22,2020-10-22,2020,10,22,Thursday,41.28,0.845731947516742,,0.79,11506.01
2020-10-23,2020-10-23,2020,10,23,Friday,40.71,0.844303359460801,,,11548.28
2020-10-26,2020-10-26,2020,10,26,Monday,39.06,0.846235896819554,,,11358.94
2020-10-27,2020-10-27,2020,10,27,Tuesday,39.72,0.844876837712935,,,11431.35
2020-10-28,2020-10-28,2020,10,28,Wednesday,37.86,0.850923287020544,,,11004.87
2020-10-29,2020-10-29,2020,10,29,Thursday,36.56,0.857700354636238,,,11185.59
2020-10-30,2020-10-30,2020,10,30,Friday,36.33,0.858375098526197,,,10911.59
2020-11-02,2020-11-02,2020,11,2,Monday,37.78,,,,10957.61
2020-11-03,2020-11-03,2020,11,3,Tuesday,38.17,0.852512811291918,,,11160.57
2020-11-04,2020-11-04,2020,11,4,Wednesday,39.68,0.854039782784795,,,11590.78
2020-11-05,2020-11-05,2020,11,5,Thursday,39.47,0.845516591423838,,,11890.93
2020-11-06,2020-11-06,2020,11,6,Friday,38.08,0.842171774844319,,,11895.23
2020-11-09,2020-11-09,2020,11,9,Monday,40.93,0.845447124541831,,,11713.78
2020-11-10,2020-11-10,2020,11,10,Tuesday,42.25,0.845952673535621,,,11553.86
2020-11-11,2020-11-11,2020,11,11,Wednesday,42.5,0.850414029784956,,,11786.43
2020-11-12,2020-11-12,2020,11,12,Thursday,42.16,0.846528223345487,,,11709.59
2020-11-13,2020-11-13,2020,11,13,Friday,41.51,0.845885763631878,,,11829.29
2020-11-16,2020-11-16,2020,11,16,Monday,42.71,0.844876771266894,,,11924.13
2020-11-17,2020-11-17,2020,11,17,Tuesday,42.54,0.841895075113489,,,11899.34
2020-11-18,2020-11-18,2020,11,18,Wednesday,42.91,0.841967964114718,,,11801.6
2020-11-19,2020-11-19,2020,11,19,Thursday,43.09,0.844457112092854,,,11904.71
2020-11-20,2020-11-20,2020,11,20,Friday,43.79,0.843448515038779,,,11854.97
2020-11-23,2020-11-23,2020,11,23,Monday,45.0,0.84609943570317,,,11880.63
2020-11-24,2020-11-24,2020,11,24,Tuesday,46.63,0.842170064210461,,,12036.79
2020-11-25,2020-11-25,2020,11,25,Wednesday,47.3,0.840052750565185,,,12094.4
2020-11-26,2020-11-26,2020,11,26,Thursday,46.32,0.840060003158061,,,
2020-11-27,2020-11-27,2020,11,27,Friday,46.88,0.837164900859168,,,12205.85
2020-11-30,2020-11-30,2020,11,30,Monday,46.84,0.835702753961661,,0.94,12198.74
2020-12-01,2020-12-01,2020,12,1,Tuesday,47.03,0.830982589805749,5.14494545454545,,12355.11
2020-12-02,2020-12-02,2020,12,2,Wednesday,47.8,0.827887158855115,,,12349.37
2020-12-03,2020-12-03,2020,12,3,Thursday,48.37,0.822093412105674,,,12377.18
2020-12-04,2020-12-04,2020,12,4,Friday,49.1,0.823514421775208,,,12464.23
2020-12-07,2020-12-07,2020,12,7,Monday,48.63,0.824067194314327,,1.35,12519.95
2020-12-08,2020-12-08,2020,12,8,Tuesday,48.84,0.825417409628789,,,12582.77
2020-12-09,2020-12-09,2020,12,9,Wednesday,48.81,0.827609100477694,,,12338.95
2020-12-10,2020-12-10,2020,12,10,Thursday,50.33,,,,12405.81
2020-12-11,2020-12-11,2020,12,11,Friday,50.01,0.825828418754684,,,12377.87
2020-12-14,2020-12-14,2020,12,14,Monday,50.27,0.824672677764915,,,12440.04
2020-12-18,2020-12-18,2020,12,18,Friday,52.17,0.817266694450678,,,12755.64
2020-12-21,2020-12-21,2020,12,21,Monday,50.61,0.818733132243213,,,12742.52
2020-12-22,2020-12-22,2020,12,22,Tuesday,49.88,0.82142572171776,,1.21,12807.92
2020-12-23,2020-12-23,2020,12,23,Wednesday,51.05,0.820475412695644,,,12771.11
2020-12-24,2020-12-24,2020,12,24,Thursday,50.88,0.820347143038135,,,12804.73
2020-12-28,2020-12-28,2020,12,28,Monday,50.88,0.81859375,,,12899.42
2020-12-29,2020-12-29,2020,12,29,Tuesday,50.44,0.816595396805433,,,12850.22
2020-12-30,2020-12-30,2020,12,30,Wednesday,50.74,0.812809885039493,,,12870.0
2020-12-31,2020-12-31,2020,12,31,Thursday,51.22,0.814797974254849,,1.07,12888.28
2021-01-04,2021-01-04,2021,1,4,Monday,50.37,0.814727140737935,,,12698.45
2021-01-05,2021-01-05,2021,1,5,Tuesday,53.16,0.814460889242248,,,12818.96
2021-01-06,2021-01-06,2021,1,6,Wednesday,53.8,0.814138970959693,,,12740.79
2021-01-07,2021-01-07,2021,1,7,Thursday,53.7,0.815596666361388,,0.79,13067.48
2021-01-08,2021-01-08,2021,1,8,Friday,55.51,0.815789073778588,,,13201.98
2021-01-11,2021-01-11,2021,1,11,Monday,54.84,0.822905906130698,,,13036.43
2021-01-12,2021-01-12,2021,1,12,Tuesday,55.98,0.822499548383212,,,13072.43
2021-01-13,2021-01-13,2021,1,13,Wednesday,55.52,0.822433672204315,,,13128.95
2021-01-14,2021-01-14,2021,1,14,Thursday,55.76,0.823852693879468,,,13112.64
2021-01-15,2021-01-15,2021,1,15,Friday,54.8,0.82686033379345,,0.52,12998.5
2021-01-18,2021-01-18,2021,1,18,Monday,54.21,0.828086027577769,,,
2021-01-19,2021-01-19,2021,1,19,Tuesday,55.38,0.824470155877727,,,13197.18
2021-01-20,2021-01-20,2021,1,20,Wednesday,55.66,0.825904815299321,,,13457.25
2021-01-21,2021-01-21,2021,1,21,Thursday,55.68,0.822837509479517,,,13530.91
2021-01-22,2021-01-22,2021,1,22,Friday,55.22,0.821485302794209,,0.42,13543.06
2021-01-25,2021-01-25,2021,1,25,Monday,55.44,0.824340096965344,,,13635.99
2021-01-26,2021-01-26,2021,1,26,Tuesday,55.26,0.821688989230253,,,13626.06
2021-01-27,2021-01-27,2021,1,27,Wednesday,55.07,0.827132604920628,,,13270.6
2021-01-28,2021-01-28,2021,1,28,Thursday,54.87,0.824741328228269,,,13337.16
2021-01-29,2021-01-29,2021,1,29,Friday,55.25,0.823047556063248,,,13070.69
2021-02-01,2021-02-01,2021,2,1,Monday,56.42,0.827544402012487,5.41589444444444,,13403.39
2021-02-02,2021-02-02,2021,2,2,Tuesday,57.62,0.831327346233373,,,13612.78
2021-02-03,2021-02-03,2021,2,3,Wednesday,58.61,0.832367330404163,,,13610.54
2021-02-04,2021-02-04,2021,2,4,Thursday,58.98,0.834649326521133,,,13777.74
2021-02-05,2021-02-05,2021,2,5,Friday,59.48,0.831466222263371,,,13856.3
2021-02-08,2021-02-08,2021,2,8,Monday,60.17,0.829944175545487,,,13987.64
2021-02-09,2021-02-09,2021,2,9,Tuesday,60.74,0.826450816298532,,,14007.7
2021-02-10,2021-02-10,2021,2,10,Wednesday,61.17,0.82420248066273,,,13972.53
2021-02-11,2021-02-11,2021,2,11,Thursday,61.09,0.82426720361518,,,14025.77
2021-02-12,2021-02-12,2021,2,12,Friday,62.47,0.824940599371503,,,14095.47
2021-02-15,2021-02-15,2021,2,15,Monday,63.58,,,0.35,
2021-02-16,2021-02-16,2021,2,16,Tuesday,63.96,,,,14047.5
2021-02-17,2021-02-17,2021,2,17,Wednesday,65.02,0.830566720873861,,,13965.49
2021-02-18,2021-02-18,2021,2,18,Thursday,64.09,0.828288690021685,,,13865.36
2021-02-19,2021-02-19,2021,2,19,Friday,62.84,0.824336925781549,,,13874.46
2021-02-22,2021-02-22,2021,2,22,Monday,64.73,0.823728357002828,,0.34,13533.05
2021-02-23,2021-02-23,2021,2,23,Tuesday,65.16,0.822366435255056,,,13465.2
2021-02-24,2021-02-24,2021,2,24,Wednesday,66.85,0.824813518039275,,,13597.97
2021-02-25,2021-02-25,2021,2,25,Thursday,66.69,0.817989782618466,,,13119.43
2021-02-26,2021-02-26,2021,2,26,Friday,65.86,0.823657323284978,,,13192.35
2021-03-01,2021-03-01,2021,3,1,Monday,64.56,0.829734429104311,5.64554782608696,,13588.83
2021-03-02,2021-03-02,2021,3,2,Tuesday,63.17,0.828980181126132,,,13358.79
2021-03-03,2021-03-03,2021,3,3,Wednesday,64.7,0.828222719722684,,,12997.75
2021-03-04,2021-03-04,2021,3,4,Thursday,67.32,0.830424790570094,,,12723.47
2021-03-05,2021-03-05,2021,3,5,Friday,69.95,0.839632669934448,,,12920.15
2021-03-08,2021-03-08,2021,3,8,Monday,68.0,0.843242209902504,,,12609.16
2021-03-09,2021-03-09,2021,3,9,Tuesday,67.03,0.841188672178848,,,13073.82
2021-03-10,2021-03-10,2021,3,10,Wednesday,67.53,0.840475180313958,,,13068.83
2021-03-11,2021-03-11,2021,3,11,Thursday,69.34,0.83605086013463,,,13398.67
2021-03-12,2021-03-12,2021,3,12,Friday,68.87,0.837585994068855,,,13319.86
2021-03-15,2021-03-15,2021,3,15,Monday,68.78,0.839136656331982,,0.88,13459.71
2021-03-16,2021-03-16,2021,3,16,Tuesday,67.95,0.84068638518853,,,13471.57
2021-03-17,2021-03-17,2021,3,17,Wednesday,67.73,0.840049293265233,,,13525.2
2021-03-18,2021-03-18,2021,3,18,Thursday,62.11,0.83836842025722,,,13116.17
2021-03-19,2021-03-19,2021,3,19,Friday,64.0,0.83956224850628,,,13215.24
2021-03-22,2021-03-22,2021,3,22,Monday,63.89,0.837942326935323,,1.03,13377.54
2021-03-23,2021-03-23,2021,3,23,Tuesday,59.96,0.842251275998958,,,13227.7
2021-03-24,2021-03-24,2021,3,24,Wednesday,63.7,0.845171539425045,,,12961.89
2021-03-25,2021-03-25,2021,3,25,Thursday,61.21,0.849114645858343,,,12977.68
2021-03-26,2021-03-26,2021,3,26,Friday,63.77,0.847452087357005,,,13138.73
2021-03-29,2021-03-29,2021,3,29,Monday,64.06,0.848892080426754,,,13059.65
2021-03-30,2021-03-30,2021,3,30,Tuesday,63.28,0.852881556558408,,,13045.39
2021-03-31,2021-03-31,2021,3,31,Wednesday,63.52,0.851423447657476,,1.0,13246.87
2021-04-01,2021-04-01,2021,4,1,Thursday,63.85,0.849329189948307,5.561535,,13480.11
2021-04-05,2021-04-05,2021,4,5,Monday,63.85,0.846737503741395,,,13705.59
2021-04-06,2021-04-06,2021,4,6,Tuesday,61.47,0.84366237310501,,,13698.38
2021-04-07,2021-04-07,2021,4,7,Wednesday,61.86,0.841046641173105,,1.0,13688.84
2021-04-08,2021-04-08,2021,4,8,Thursday,62.09,0.839909112796437,,,13829.31
2021-04-09,2021-04-09,2021,4,9,Friday,61.89,0.840480657553828,,,13900.19
2021-04-12,2021-04-12,2021,4,12,Monday,62.38,0.839844445763819,,,13850.0
2021-04-13,2021-04-13,2021,4,13,Tuesday,62.83,0.837526051604192,,,13996.1
2021-04-14,2021-04-14,2021,4,14,Wednesday,66.11,0.834997873494948,,,13857.84
2021-04-15,2021-04-15,2021,4,15,Thursday,66.13,0.83584529861173,,0.74,14038.76
2021-04-16,2021-04-16,2021,4,16,Friday,65.98,0.834723848194306,,,14052.34
2021-04-19,2021-04-19,2021,4,19,Monday,66.54,0.831258293944861,,,13914.77
2021-04-20,2021-04-20,2021,4,20,Tuesday,65.34,0.830156369699428,,,13786.27
2021-04-21,2021-04-21,2021,4,21,Wednesday,64.02,,,,13950.22
2021-04-22,2021-04-22,2021,4,22,Thursday,65.07,0.832437343832816,,0.39,13818.41
2021-04-23,2021-04-23,2021,4,23,Friday,65.75,0.828436635265299,,,14016.81
2021-04-26,2021-04-26,2021,4,26,Monday,65.5,0.82761026512164,,,14138.78
2021-04-27,2021-04-27,2021,4,27,Tuesday,66.25,0.827816987101485,,,14090.22
2021-04-28,2021-04-28,2021,4,28,Wednesday,67.08,0.826510154420655,,,14051.03
2021-04-29,2021-04-29,2021,4,29,Thursday,68.26,0.825632740980075,,,14082.55
2021-04-30,2021-04-30,2021,4,30,Friday,67.73,0.831118493909192,,0.23,13962.68
2021-05-05,2021-05-05,2021,5,5,Wednesday,69.71,0.833054988556937,,,13582.42
2021-05-06,2021-05-06,2021,5,6,Thursday,68.62,0.829808929187714,,,13632.84
2021-05-07,2021-05-07,2021,5,7,Friday,68.73,0.82203016277825,,0.33,13752.24
2021-05-10,2021-05-10,2021,5,10,Monday,68.61,0.821553853172044,,,13401.86
2021-05-11,2021-05-11,2021,5,11,Tuesday,68.83,0.82162119786767,,,13389.43
2021-05-12,2021-05-12,2021,5,12,Wednesday,69.62,0.828160592255125,,,13031.68
2021-05-13,2021-05-13,2021,5,13,Thursday,67.36,0.828496580284872,,,13124.99
2021-05-14,2021-05-14,2021,5,14,Friday,69.24,0.823581809657759,,,13429.98
2021-05-17,2021-05-17,2021,5,17,Monday,69.62,0.822574609411545,,,13379.05
2021-05-18,2021-05-18,2021,5,18,Tuesday,69.01,0.819472363766693,,,13303.64
2021-05-19,2021-05-19,2021,5,19,Wednesday,66.88,0.8187326,,,13299.74
2021-05-20,2021-05-20,2021,5,20,Thursday,65.18,0.8181298,,,13535.74
2021-05-21,2021-05-21,2021,5,21,Friday,66.72,0.8212878,,,13470.99
2021-05-24,2021-05-24,2021,5,24,Monday,68.59,0.8188667,,,13661.17
2021-05-25,2021-05-25,2021,5,25,Tuesday,68.8,0.8173273,,,13657.17
2021-05-26,2021-05-26,2021,5,26,Wednesday,68.93,0.8193363,,,13738.0
2021-05-27,2021-05-27,2021,5,27,Thursday,69.43,0.819941,,,13736.28
2021-05-28,2021-05-28,2021,5,28,Friday,69.36,0.82021,,,13748.74
2021-06-01,2021-06-01,2021,6,1,Tuesday,70.03,0.817127,5.03130476190476,,13736.48
2021-06-02,2021-06-02,2021,6,2,Wednesday,70.6,0.8188667,,,13756.33
2021-06-03,2021-06-03,2021,6,3,Thursday,70.71,,,,13614.51
2021-06-04,2021-06-04,2021,6,4,Friday,71.3,0.8215577,,,13814.49
2021-06-07,2021-06-07,2021,6,7,Monday,70.89,0.8196721,,0.81,13881.72
2021-06-08,2021-06-08,2021,6,8,Tuesday,71.39,0.8210181,,,13924.91
2021-06-09,2021-06-09,2021,6,9,Wednesday,71.31,0.8206138,,,13911.75
2021-06-10,2021-06-10,2021,6,10,Thursday,71.65,0.8215577,,,14020.33
2021-06-11,2021-06-11,2021,6,11,Friday,72.05,0.8265829,,,14069.42
2021-06-14,2021-06-14,2021,6,14,Monday,72.27,0.8248783,,,14174.14
2021-06-15,2021-06-15,2021,6,15,Tuesday,73.38,0.8252868,,0.72,14072.86
2021-06-16,2021-06-16,2021,6,16,Wednesday,73.88,0.8250825,,,14039.68
2021-06-17,2021-06-17,2021,6,17,Thursday,72.92,0.8394191,,,14161.35
2021-06-18,2021-06-18,2021,6,18,Friday,73.1,0.8423181,,,14030.38
2021-06-21,2021-06-21,2021,6,21,Monday,74.49,0.84,,,14141.48
2021-06-22,2021-06-22,2021,6,22,Tuesday,74.92,,,0.57,14253.27
2021-06-23,2021-06-23,2021,6,23,Wednesday,75.22,0.836681591619498,,,14271.73
2021-06-24,2021-06-24,2021,6,24,Thursday,75.95,0.838357889006091,,,14369.71
2021-06-25,2021-06-25,2021,6,25,Friday,76.45,0.837449154994299,,,14360.39
2021-06-28,2021-06-28,2021,6,28,Monday,74.78,0.837726509924906,,,14500.51
2021-06-29,2021-06-29,2021,6,29,Tuesday,75.38,,,,14528.33
2021-06-30,2021-06-30,2021,6,30,Wednesday,76.94,0.843882853094001,,0.64,14503.95
2021-07-01,2021-07-01,2021,7,1,Thursday,76.69,0.843457747072205,5.15602727272727,,14522.38
2021-07-02,2021-07-02,2021,7,2,Friday,77.51,0.843884759299965,,,14639.33
2021-07-05,2021-07-05,2021,7,5,Monday,78.34,0.842600740507065,,,
2021-07-06,2021-07-06,2021,7,6,Tuesday,75.81,0.846098396107407,,,14663.64
2021-07-07,2021-07-07,2021,7,7,Wednesday,74.31,0.847101484467324,,0.8,14665.06
2021-07-08,2021-07-08,2021,7,8,Thursday,75.07,0.844594703114209,,,14559.78
2021-07-09,2021-07-09,2021,7,9,Friday,77.14,0.842954596647038,,,14701.92
2021-07-12,2021-07-12,2021,7,12,Monday,76.77,0.843176499071907,,,14733.24
2021-07-13,2021-07-13,2021,7,13,Tuesday,77.5,0.846454439920864,,,14677.65
2021-07-14,2021-07-14,2021,7,14,Wednesday,75.74,0.84559006830533,,,14644.95
2021-07-15,2021-07-15,2021,7,15,Thursday,74.53,0.846880656249481,,0.88,14543.13
2021-07-16,2021-07-16,2021,7,16,Friday,74.46,0.846744568740546,,,14427.24
2021-07-19,2021-07-19,2021,7,19,Monday,69.33,0.8469610558905,,,14274.98
2021-07-20,2021-07-20,2021,7,20,Tuesday,70.03,0.849250542264236,,,14498.88
2021-07-21,2021-07-21,2021,7,21,Wednesday,72.54,0.847524368988445,,,14631.95
2021-07-22,2021-07-22,2021,7,22,Thursday,74.25,0.849688588102594,,0.9,14684.6
2021-07-23,2021-07-23,2021,7,23,Friday,74.86,0.85019157718176,,,14836.99
2021-07-26,2021-07-26,2021,7,26,Monday,74.79,0.846590816343187,,,14840.71
2021-07-27,2021-07-27,2021,7,27,Tuesday,74.87,0.845231473908065,,,14660.58
2021-07-28,2021-07-28,2021,7,28,Wednesday,75.09,0.84674543572215,,,14762.58
2021-07-29,2021-07-29,2021,7,29,Thursday,76.3,0.841320695207583,,,14778.26
2021-07-30,2021-07-30,2021,7,30,Friday,77.72,0.842812006319115,,,14672.68
2021-08-02,2021-08-02,2021,8,2,Monday,73.91,0.842251073735287,,,14681.07
2021-08-03,2021-08-03,2021,8,3,Tuesday,73.24,0.8432422006847,,,14761.29
2021-08-04,2021-08-04,2021,8,4,Wednesday,70.99,0.844385728874552,,,14780.53
2021-08-05,2021-08-05,2021,8,5,Thursday,72.14,0.844599806344674,,,14895.12
2021-08-06,2021-08-06,2021,8,6,Friday,71.02,0.850190607510747,,,14835.76
2021-08-09,2021-08-09,2021,8,9,Monday,69.65,0.851138636217018,,,14860.18
2021-08-10,2021-08-10,2021,8,10,Tuesday,71.14,0.853023818080831,,,14788.09
2021-08-11,2021-08-11,2021,8,11,Wednesday,71.99,0.851862163844214,,,14765.14
2021-08-12,2021-08-12,2021,8,12,Thursday,71.79,0.852011587787253,,,14816.26
2021-08-13,2021-08-13,2021,8,13,Friday,70.9,0.847598895152563,,,14822.9
2021-08-16,2021-08-16,2021,8,16,Monday,70.07,0.849186321136239,,,14793.76
2021-08-17,2021-08-17,2021,8,17,Tuesday,69.4,0.853680314295919,,,14656.18
2021-08-18,2021-08-18,2021,8,18,Wednesday,68.61,0.854552780016116,,,14525.91
2021-08-19,2021-08-19,2021,8,19,Thursday,66.8,0.85505965532479,,,14541.79
2021-08-20,2021-08-20,2021,8,20,Friday,65.51,0.855287832705612,,,14714.66
2021-08-23,2021-08-23,2021,8,23,Monday,69.07,0.852375206401626,,,14942.65
2021-08-24,2021-08-24,2021,8,24,Tuesday,71.21,0.851213794875088,,,15019.8
2021-08-25,2021-08-25,2021,8,25,Wednesday,72.12,0.850406846694978,,,15041.86
2021-08-26,2021-08-26,2021,8,26,Thursday,70.42,0.850057557922726,,,14945.81
2021-08-27,2021-08-27,2021,8,27,Friday,72.26,0.847884349874117,,,15129.5
2021-08-31,2021-08-31,2021,8,31,Tuesday,73.45,0.847386977725056,,0.71,15259.24
2021-09-01,2021-09-01,2021,9,1,Wednesday,71.99,0.843737730663526,5.27909047619048,,15309.38
2021-09-02,2021-09-02,2021,9,2,Thursday,73.56,0.843235049630825,,,15331.18
2021-09-03,2021-09-03,2021,9,3,Friday,73.07,0.841473739051154,,,15363.52
2021-09-06,2021-09-06,2021,9,6,Monday,72.43,0.842741804212651,,,
2021-09-07,2021-09-07,2021,9,7,Tuesday,71.52,,,0.91,15374.33
2021-09-08,2021-09-08,2021,9,8,Wednesday,72.36,0.846028703509817,,,15286.64
2021-09-09,2021-09-09,2021,9,9,Thursday,71.32,0.845457018933756,,,15248.25
2021-09-10,2021-09-10,2021,9,10,Friday,72.44,0.845732260993644,,,15115.49
2021-09-13,2021-09-13,2021,9,13,Monday,72.97,0.846662989520132,,,15105.58
2021-09-14,2021-09-14,2021,9,14,Tuesday,73.05,0.845672120005825,,,15037.76
2021-09-15,2021-09-15,2021,9,15,Wednesday,74.84,0.846593562307779,,1.1,15161.53
2021-09-16,2021-09-16,2021,9,16,Thursday,75.14,0.849976566414015,,,15181.92
2021-09-17,2021-09-17,2021,9,17,Friday,74.64,0.852074708770579,,,15043.97
2021-09-20,2021-09-20,2021,9,20,Monday,73.59,0.852520860641325,,,14713.9
2021-09-21,2021-09-21,2021,9,21,Tuesday,73.65,0.852728880315087,,,14746.4
2021-09-22,2021-09-22,2021,9,22,Wednesday,75.5,0.851792082882825,,1.27,14896.85
2021-09-23,2021-09-23,2021,9,23,Thursday,76.44,0.852146033382742,,,15052.24
2021-09-24,2021-09-24,2021,9,24,Friday,77.42,0.853676071188932,,,15047.7
2021-09-27,2021-09-27,2021,9,27,Monday,78.85,0.854403987793772,,,14969.97
2021-09-28,2021-09-28,2021,9,28,Tuesday,78.3,0.856159082652852,,,14546.68
2021-09-29,2021-09-29,2021,9,29,Wednesday,77.86,0.86117381489842,,,14512.44
2021-09-30,2021-09-30,2021,9,30,Thursday,77.81,0.863629868377181,,1.43,14448.58
2021-10-01,2021-10-01,2021,10,1,Friday,79.4,0.862148374406294,5.539375,,14566.7
2021-10-04,2021-10-04,2021,10,4,Monday,81.44,0.86036729575721,,,14255.48
2021-10-05,2021-10-05,2021,10,5,Tuesday,82.72,0.86124998028671,,,14433.83
2021-10-06,2021-10-06,2021,10,6,Wednesday,81.39,0.866019081749737,,,14501.91
2021-10-07,2021-10-07,2021,10,7,Thursday,82.34,0.864900475271752,,1.43,14654.02
2021-10-08,2021-10-08,2021,10,8,Friday,82.17,0.864076299236066,,,14579.54
2021-10-11,2021-10-11,2021,10,11,Monday,83.75,0.864010149898971,,,14486.2
2021-10-12,2021-10-12,2021,10,12,Tuesday,83.53,,,,14465.92
2021-10-13,2021-10-13,2021,10,13,Wednesday,83.53,0.864303521346214,,,14571.64
2021-10-14,2021-10-14,2021,10,14,Thursday,83.86,0.862665118760001,,,14823.43
2021-10-15,2021-10-15,2021,10,15,Friday,84.67,0.862363550071191,,1.29,14897.34
2021-10-18,2021-10-18,2021,10,18,Monday,84.13,0.861394637450448,,,15021.81
2021-10-19,2021-10-19,2021,10,19,Tuesday,85.02,0.859617885675358,,,15129.09
2021-10-20,2021-10-20,2021,10,20,Wednesday,85.76,0.858743355173693,,,15121.68
2021-10-21,2021-10-21,2021,10,21,Thursday,84.58,0.85881063638716,,,15215.7
2021-10-22,2021-10-22,2021,10,22,Friday,85.43,0.859548532731377,,1.05,15090.2
2021-10-25,2021-10-25,2021,10,25,Monday,84.85,0.861109829079553,,,15226.71
2021-10-26,2021-10-26,2021,10,26,Tuesday,85.11,0.86266870738834,,,15235.71
2021-10-27,2021-10-27,2021,10,27,Wednesday,84.12,0.862065227490941,,,15235.84
2021-10-28,2021-10-28,2021,10,28,Thursday,83.4,0.855653128430296,,,15448.12
2021-10-29,2021-10-29,2021,10,29,Friday,83.1,0.865570451268522,,,15498.39
2021-11-01,2021-11-01,2021,11,1,Monday,84.51,0.862594142259414,5.55626,,15595.92
2021-11-02,2021-11-02,2021,11,2,Tuesday,84.42,,,,15649.6
2021-11-03,2021-11-03,2021,11,3,Wednesday,81.1,0.863178737339121,,,15811.58
2021-11-04,2021-11-04,2021,11,4,Thursday,80.15,0.86602885627593,,,15940.31
2021-11-05,2021-11-05,2021,11,5,Friday,82.43,0.865429632635226,,,15971.59
2021-11-08,2021-11-08,2021,11,8,Monday,83.22,0.862741752873118,,,15982.36
2021-11-09,2021-11-09,2021,11,9,Tuesday,84.52,0.863113093461907,,,15886.54
2021-11-10,2021-11-10,2021,11,10,Wednesday,82.91,0.868051138531993,,,15622.71
2021-11-11,2021-11-11,2021,11,11,Thursday,83.4,0.871757322175732,,,15704.28
2021-11-12,2021-11-12,2021,11,12,Friday,82.9,0.873670127023019,,,15860.96
2021-11-15,2021-11-15,2021,11,15,Monday,81.94,,,0.85,15853.85
2021-11-16,2021-11-16,2021,11,16,Tuesday,82.85,0.880975358682365,,,15973.86
2021-11-17,2021-11-17,2021,11,17,Wednesday,80.67,0.884330878332744,,,15921.57
2021-11-18,2021-11-18,2021,11,18,Thursday,82.45,0.880979607394702,,,15993.71
2021-11-19,2021-11-19,2021,11,19,Friday,80.24,0.883393461642377,,,16057.44
2021-11-22,2021-11-22,2021,11,22,Monday,80.97,0.889046330202197,,0.96,15854.76
2021-11-23,2021-11-23,2021,11,23,Tuesday,83.43,0.887631086583966,,,15775.14
2021-11-24,2021-11-24,2021,11,24,Wednesday,82.37,0.893017102599659,,,15845.23
2021-11-25,2021-11-25,2021,11,25,Thursday,82.05,0.891982717234758,,,
2021-11-26,2021-11-26,2021,11,26,Friday,72.37,0.883632279902566,,,15491.66
2021-11-29,2021-11-29,2021,11,29,Monday,73.34,0.887549819700133,,,15782.83
2021-11-30,2021-11-30,2021,11,30,Tuesday,70.86,0.888016306924122,,1.08,15537.69
